invoice_date,invoice_no,stock_code,customer_id,quantity,unit_price,total_linea
"2010-12-01 17:06:00",536592,21705,,2,3.36,6.72
"2010-12-01 17:06:00",536592,21718,,1,2.51,2.51
"2010-12-01 17:06:00",536592,21731,,1,3.36,3.36
"2010-12-01 17:06:00",536592,21743,,1,5.91,5.91
"2010-12-01 17:06:00",536592,21745,,1,8.47,8.47
"2010-12-01 17:06:00",536592,21754,,1,11.87,11.87
"2010-12-01 17:06:00",536592,21755,,1,11.87,11.87
"2010-12-01 17:06:00",536592,21756,,1,11.87,11.87
"2010-12-01 17:06:00",536592,21773,,3,2.51,7.53
"2010-12-01 17:06:00",536592,21774,,5,2.51,12.55
"2010-12-01 17:06:00",536592,21775,,3,2.51,7.53
"2010-12-01 17:06:00",536592,21777,,2,7.95,15.90
"2010-12-01 17:06:00",536592,21786,,7,0.85,5.95
"2010-12-01 17:06:00",536592,21789,,2,1.66,3.32
"2010-12-01 17:06:00",536592,21790,,5,1.66,8.30
"2010-12-01 17:06:00",536592,21791,,1,2.51,2.51
"2010-12-01 17:06:00",536592,21801,,10,0.43,4.30
"2010-12-01 17:06:00",536592,21802,,17,0.43,7.31
"2010-12-01 17:06:00",536592,21803,,12,0.43,5.16
"2010-12-01 17:06:00",536592,21809,,1,2.51,2.51
"2010-12-01 17:06:00",536592,21813,,1,10.17,10.17
"2010-12-01 17:06:00",536592,21820,,1,7.62,7.62
"2010-12-01 17:06:00",536592,21821,,1,7.62,7.62
"2010-12-01 17:06:00",536592,21830,,1,0.85,0.85
"2010-12-01 17:06:00",536592,21832,,3,3.36,10.08
"2010-12-01 17:06:00",536592,21833,,2,3.36,6.72
"2010-12-01 17:06:00",536592,21844,,1,5.91,5.91
"2010-12-01 17:06:00",536592,21846,,4,4.21,16.84
"2010-12-01 17:06:00",536592,21851,,3,4.21,12.63
"2010-12-01 17:06:00",536592,21868,,2,3.36,6.72
"2010-12-01 17:06:00",536592,21871,,3,3.36,10.08
"2010-12-01 17:06:00",536592,21875,,1,3.36,3.36
"2010-12-01 17:06:00",536592,21879,,1,1.66,1.66
"2010-12-01 17:06:00",536592,21889,,2,2.51,5.02
"2010-12-01 17:06:00",536592,21891,,4,2.51,10.04
"2010-12-01 17:06:00",536592,21892,,1,2.51,2.51
"2010-12-01 17:06:00",536592,21896,,1,4.21,4.21
"2010-12-01 17:06:00",536592,21899,,1,1.66,1.66
"2010-12-01 17:06:00",536592,21906,,1,13.57,13.57
"2010-12-01 17:06:00",536592,21908,,1,4.21,4.21
"2010-12-01 17:06:00",536592,21914,,2,2.51,5.02
"2010-12-01 17:06:00",536592,21915,,3,2.51,7.53
"2010-12-01 17:06:00",536592,21929,,1,4.21,4.21
"2010-12-01 17:06:00",536592,21931,,1,4.21,4.21
"2010-12-01 17:06:00",536592,21934,,1,3.36,3.36
"2010-12-01 17:06:00",536592,21935,,2,3.36,6.72
"2010-12-01 17:06:00",536592,21942,,2,1.66,3.32
"2010-12-01 17:06:00",536592,21949,,2,2.51,5.02
"2010-12-01 17:06:00",536592,21974,,5,2.98,14.90
"2010-12-01 17:06:00",536592,21975,,11,1.28,14.08
"2010-12-01 17:06:00",536592,21976,,1,1.28,1.28
"2010-12-01 17:06:00",536592,21977,,21,1.28,26.88
"2010-12-01 17:06:00",536592,21981,,1,0.85,0.85
"2010-12-01 17:06:00",536592,21982,,2,0.85,1.70
"2010-12-01 17:06:00",536592,21984,,1,0.85,0.85
"2010-12-01 17:06:00",536592,21985,,1,0.85,0.85
"2010-12-01 17:06:00",536592,21990,,2,2.51,5.02
"2010-12-01 17:06:00",536592,21991,,2,2.51,5.02
"2010-12-01 17:06:00",536592,21992,,14,2.51,35.14
"2010-12-01 17:06:00",536592,21993,,6,2.51,15.06
"2010-12-01 17:06:00",536592,22064,,2,3.36,6.72
"2010-12-01 17:06:00",536592,22065,,1,3.36,3.36
"2010-12-01 17:06:00",536592,22077,,7,3.36,23.52
"2010-12-01 17:06:00",536592,22078,,1,4.21,4.21
"2010-12-01 17:06:00",536592,22081,,2,3.36,6.72
"2010-12-01 17:06:00",536592,22082,,6,3.36,20.16
"2010-12-01 17:06:00",536592,22083,,2,5.91,11.82
"2010-12-01 17:06:00",536592,22084,,1,5.91,5.91
"2010-12-01 17:06:00",536592,22086,,22,5.91,130.02
"2010-12-01 17:06:00",536592,22090,,1,5.91,5.91
"2010-12-01 17:06:00",536592,22091,,2,2.51,5.02
"2010-12-01 17:06:00",536592,22100,,1,2.51,2.51
"2010-12-01 17:06:00",536592,22109,,2,7.62,15.24
"2010-12-01 17:06:00",536592,22111,,3,11.02,33.06
"2010-12-01 17:06:00",536592,22112,,3,11.02,33.06
"2010-12-01 17:06:00",536592,22114,,3,8.47,25.41
"2010-12-01 17:06:00",536592,22117,,1,5.91,5.91
"2010-12-01 17:06:00",536592,22121,,1,11.87,11.87
"2010-12-01 17:06:00",536592,22124,,2,2.51,5.02
"2010-12-01 17:06:00",536592,22134,,4,0.85,3.40
"2010-12-01 17:06:00",536592,22135,,4,0.85,3.40
"2010-12-01 17:06:00",536592,22141,,4,4.21,16.84
"2010-12-01 17:06:00",536592,22142,,1,3.36,3.36
"2010-12-01 17:06:00",536592,22144,,2,4.21,8.42
"2010-12-01 17:06:00",536592,22147,,2,3.36,6.72
"2010-12-01 17:06:00",536592,22149,,2,4.21,8.42
"2010-12-01 17:06:00",536592,22161,,7,0.81,5.67
"2010-12-01 17:06:00",536592,22162,,3,3.36,10.08
"2010-12-01 17:06:00",536592,22165,,1,11.02,11.02
"2010-12-01 17:06:00",536592,22169,,1,16.98,16.98
"2010-12-01 17:06:00",536592,22174,,5,3.36,16.80
"2010-12-01 17:06:00",536592,22178,,8,2.51,20.08
"2010-12-01 17:06:00",536592,22182,,1,4.21,4.21
"2010-12-01 17:06:00",536592,22183,,2,5.91,11.82
"2010-12-01 17:06:00",536592,22184,,1,8.47,8.47
"2010-12-01 17:06:00",536592,22188,,2,8.47,16.94
"2010-12-01 17:06:00",536592,22190,,3,2.51,7.53
"2010-12-01 17:06:00",536592,22195,,4,3.36,13.44
"2010-12-01 17:06:00",536592,22197,,34,1.66,56.44
"2010-12-01 17:06:00",536592,22198,,2,3.36,6.72
"2010-12-01 17:06:00",536592,22207,,1,8.47,8.47
"2010-12-01 17:06:00",536592,22208,,1,3.36,3.36
"2010-12-01 17:06:00",536592,22245,,2,1.66,3.32
"2010-12-01 17:06:00",536592,22246,,2,4.21,8.42
"2010-12-01 17:06:00",536592,22260,,2,1.66,3.32
"2010-12-01 17:06:00",536592,22261,,2,1.66,3.32
"2010-12-01 17:06:00",536592,22262,,3,1.66,4.98
"2010-12-01 17:06:00",536592,22276,,2,5.91,11.82
"2010-12-01 17:06:00",536592,22277,,2,4.21,8.42
"2010-12-01 17:06:00",536592,22278,,1,11.02,11.02
"2010-12-01 17:06:00",536592,22283,,1,16.13,16.13
"2010-12-01 17:06:00",536592,22294,,3,2.51,7.53
"2010-12-01 17:06:00",536592,22300,,2,5.06,10.12
"2010-12-01 17:06:00",536592,22301,,2,5.06,10.12
"2010-12-01 17:06:00",536592,22304,,1,5.06,5.06
"2010-12-01 17:06:00",536592,22308,,1,5.06,5.06
"2010-12-01 17:06:00",536592,22309,,1,5.06,5.06
"2010-12-01 17:06:00",536592,22310,,1,3.36,3.36
"2010-12-01 17:06:00",536592,22311,,2,5.91,11.82
"2010-12-01 17:06:00",536592,22312,,1,5.91,5.91
"2010-12-01 17:06:00",536592,22314,,1,5.91,5.91
"2010-12-01 17:06:00",536592,22317,,2,5.91,11.82
"2010-12-01 17:06:00",536592,22324,,1,4.21,4.21
"2010-12-01 17:06:00",536592,22325,,1,11.87,11.87
"2010-12-01 17:06:00",536592,22331,,1,3.36,3.36
"2010-12-01 17:06:00",536592,22342,,1,3.36,3.36
"2010-12-01 17:06:00",536592,22348,,2,1.66,3.32
"2010-12-01 17:06:00",536592,22350,,2,5.06,10.12
"2010-12-01 17:06:00",536592,22352,,1,5.06,5.06
"2010-12-01 17:06:00",536592,22355,,2,1.66,3.32
"2010-12-01 17:06:00",536592,22356,,6,1.66,9.96
"2010-12-01 17:06:00",536592,22364,,1,5.91,5.91
"2010-12-01 17:06:00",536592,22371,,3,8.47,25.41
"2010-12-01 17:06:00",536592,22376,,2,8.47,16.94
"2010-12-01 17:06:00",536592,22379,,2,4.21,8.42
"2010-12-01 17:06:00",536592,22381,,1,4.21,4.21
"2010-12-01 17:06:00",536592,22386,,3,4.21,12.63
"2010-12-01 17:06:00",536592,22393,,1,5.06,5.06
"2010-12-01 17:06:00",536592,22396,,1,2.51,2.51
"2010-12-01 17:06:00",536592,22405,,1,2.51,2.51
"2010-12-01 17:06:00",536592,22409,,1,2.51,2.51
"2010-12-01 17:06:00",536592,22411,,2,4.21,8.42
"2010-12-01 17:06:00",536592,22413,,1,5.91,5.91
"2010-12-01 17:06:00",536592,22419,,7,0.85,5.95
"2010-12-01 17:06:00",536592,22420,,2,0.85,1.70
"2010-12-01 17:06:00",536592,22421,,3,0.85,2.55
"2010-12-01 17:06:00",536592,22422,,2,1.28,2.56
"2010-12-01 17:06:00",536592,22423,,47,12.72,597.84
"2010-12-01 17:06:00",536592,22425,,1,10.17,10.17
"2010-12-01 17:06:00",536592,22427,,1,11.87,11.87
"2010-12-01 17:06:00",536592,22428,,1,14.43,14.43
"2010-12-01 17:06:00",536592,22449,,1,6.77,6.77
"2010-12-01 17:06:00",536592,22451,,1,6.77,6.77
"2010-12-01 17:06:00",536592,22458,,1,5.06,5.06
"2010-12-01 17:06:00",536592,22459,,1,5.06,5.06
"2010-12-01 17:06:00",536592,22467,,1,5.06,5.06
"2010-12-01 17:06:00",536592,22469,,11,3.36,36.96
"2010-12-01 17:06:00",536592,22472,,3,11.02,33.06
"2010-12-01 17:06:00",536592,22487,,1,20.38,20.38
"2010-12-01 17:06:00",536592,22489,,2,0.85,1.70
"2010-12-01 17:06:00",536592,22499,,1,12.72,12.72
"2010-12-01 17:06:00",536592,22501,,2,21.23,42.46
"2010-12-01 17:06:00",536592,22503,,1,59.53,59.53
"2010-12-01 17:06:00",536592,22508,,2,7.62,15.24
"2010-12-01 17:06:00",536592,22530,,3,0.85,2.55
"2010-12-01 17:06:00",536592,22531,,1,0.85,0.85
"2010-12-01 17:06:00",536592,22534,,1,0.85,0.85
"2010-12-01 17:06:00",536592,22536,,1,0.85,0.85
"2010-12-01 17:06:00",536592,22537,,1,0.85,0.85
"2010-12-01 17:06:00",536592,22539,,1,0.85,0.85
"2010-12-01 17:06:00",536592,22544,,1,0.85,0.85
"2010-12-01 17:06:00",536592,22547,,1,0.85,0.85
"2010-12-01 17:06:00",536592,22553,,1,3.36,3.36
"2010-12-01 17:06:00",536592,22557,,1,3.36,3.36
"2010-12-01 17:06:00",536592,22560,,1,2.51,2.51
"2010-12-01 17:06:00",536592,22561,,1,3.36,3.36
"2010-12-01 17:06:00",536592,22565,,1,1.66,1.66
"2010-12-01 17:06:00",536592,22566,,1,1.66,1.66
"2010-12-01 17:06:00",536592,22569,,2,7.62,15.24
"2010-12-01 17:06:00",536592,22570,,1,7.62,7.62
"2010-12-01 17:06:00",536592,22571,,1,1.66,1.66
"2010-12-01 17:06:00",536592,22580,,1,11.87,11.87
"2010-12-01 17:06:00",536592,22581,,1,1.66,1.66
"2010-12-01 17:06:00",536592,22582,,2,5.06,10.12
"2010-12-01 17:06:00",536592,22583,,1,5.06,5.06
"2010-12-01 17:06:00",536592,22584,,1,5.06,5.06
"2010-12-01 17:06:00",536592,22586,,1,1.66,1.66
"2010-12-01 17:06:00",536592,22587,,2,1.66,3.32
"2010-12-01 17:06:00",536592,22588,,5,5.06,25.30
"2010-12-01 17:06:00",536592,22589,,2,5.06,10.12
"2010-12-01 17:06:00",536592,22600,,2,1.66,3.32
"2010-12-01 17:06:00",536592,22601,,3,1.66,4.98
"2010-12-01 17:06:00",536592,22602,,1,1.66,1.66
"2010-12-01 17:06:00",536592,22603,,1,1.66,1.66
"2010-12-01 17:06:00",536592,22619,,1,7.62,7.62
"2010-12-01 17:06:00",536592,22620,,2,2.51,5.02
"2010-12-01 17:06:00",536592,22622,,1,21.23,21.23
"2010-12-01 17:06:00",536592,22624,,1,16.98,16.98
"2010-12-01 17:06:00",536592,22625,,1,16.98,16.98
"2010-12-01 17:06:00",536592,22631,,1,4.21,4.21
"2010-12-01 17:06:00",536592,22632,,1,4.21,4.21
"2010-12-01 17:06:00",536592,22637,,1,5.06,5.06
"2010-12-01 17:06:00",536592,22645,,1,3.36,3.36
"2010-12-01 17:06:00",536592,22649,,2,11.02,22.04
"2010-12-01 17:06:00",536592,22651,,1,1.66,1.66
"2010-12-01 17:06:00",536592,22659,,1,4.21,4.21
"2010-12-01 17:06:00",536592,22663,,3,4.21,12.63
"2010-12-01 17:06:00",536592,22664,,3,4.21,12.63
"2010-12-01 17:06:00",536592,22665,,1,5.91,5.91
"2010-12-01 17:06:00",536592,22666,,1,5.91,5.91
"2010-12-01 17:06:00",536592,22668,,1,5.91,5.91
"2010-12-01 17:06:00",536592,22669,,3,5.91,17.73
"2010-12-01 17:06:00",536592,22673,,1,2.51,2.51
"2010-12-01 17:06:00",536592,22678,,1,2.51,2.51
"2010-12-01 17:06:00",536592,22692,,1,7.95,7.95
"2010-12-01 17:06:00",536592,22694,,1,4.21,4.21
"2010-12-01 17:06:00",536592,22696,,1,4.21,4.21
"2010-12-01 17:06:00",536592,22697,,3,5.91,17.73
"2010-12-01 17:06:00",536592,22699,,4,5.91,23.64
"2010-12-01 17:06:00",536592,22712,,1,0.85,0.85
"2010-12-01 17:06:00",536592,22713,,4,0.85,3.40
"2010-12-01 17:06:00",536592,22726,,2,7.62,15.24
"2010-12-01 17:06:00",536592,22734,,1,5.06,5.06
"2010-12-01 17:06:00",536592,22735,,3,3.36,10.08
"2010-12-01 17:06:00",536592,22737,,2,3.36,6.72
"2010-12-01 17:06:00",536592,22738,,1,3.36,3.36
"2010-12-01 17:06:00",536592,22739,,7,3.36,23.52
"2010-12-01 17:06:00",536592,22741,,3,1.66,4.98
"2010-12-01 17:06:00",536592,22742,,1,5.91,5.91
"2010-12-01 17:06:00",536592,22745,,1,4.21,4.21
"2010-12-01 17:06:00",536592,22746,,2,4.21,8.42
"2010-12-01 17:06:00",536592,22747,,1,4.21,4.21
"2010-12-01 17:06:00",536592,22748,,1,4.21,4.21
"2010-12-01 17:06:00",536592,22749,,2,7.62,15.24
"2010-12-01 17:06:00",536592,22751,,1,7.62,7.62
"2010-12-01 17:06:00",536592,22754,,2,1.66,3.32
"2010-12-01 17:06:00",536592,22756,,1,2.51,2.51
"2010-12-01 17:06:00",536592,22758,,2,2.51,5.02
"2010-12-01 17:06:00",536592,22759,,5,3.36,16.80
"2010-12-01 17:06:00",536592,22775,,3,2.51,7.53
"2010-12-01 17:06:00",536592,22781,,1,15.28,15.28
"2010-12-01 17:06:00",536592,22788,,1,20.38,20.38
"2010-12-01 17:06:00",536592,22791,,4,2.51,10.04
"2010-12-01 17:06:00",536592,22792,,4,1.66,6.64
"2010-12-01 17:06:00",536592,22794,,1,16.13,16.13
"2010-12-01 17:06:00",536592,22795,,3,13.57,40.71
"2010-12-01 17:06:00",536592,22798,,2,5.91,11.82
"2010-12-01 17:06:00",536592,22800,,2,7.62,15.24
"2010-12-01 17:06:00",536592,22801,,2,7.62,15.24
"2010-12-01 17:06:00",536592,22805,,4,2.51,10.04
"2010-12-01 17:06:00",536592,22810,,1,5.91,5.91
"2010-12-01 17:06:00",536592,22812,,3,4.21,12.63
"2010-12-01 17:06:00",536592,22813,,2,4.21,8.42
"2010-12-01 17:06:00",536592,22814,,5,0.85,4.25
"2010-12-01 17:06:00",536592,22831,,1,5.91,5.91
"2010-12-01 17:06:00",536592,22834,,3,4.21,12.63
"2010-12-01 17:06:00",536592,22835,,5,9.32,46.60
"2010-12-01 17:06:00",536592,22837,,3,9.32,27.96
"2010-12-01 17:06:00",536592,22841,,1,16.13,16.13
"2010-12-01 17:06:00",536592,22844,,1,16.98,16.98
"2010-12-01 17:06:00",536592,22854,,1,11.02,11.02
"2010-12-01 17:06:00",536592,22855,,1,2.51,2.51
"2010-12-01 17:06:00",536592,22862,,1,8.47,8.47
"2010-12-01 17:06:00",536592,22863,,1,5.91,5.91
"2010-12-01 17:06:00",536592,22865,,7,4.21,29.47
"2010-12-01 17:06:00",536592,22866,,4,4.21,16.84
"2010-12-01 17:06:00",536592,22867,,2,4.21,8.42
"2010-12-01 17:06:00",536592,22870,,1,4.21,4.21
"2010-12-01 17:06:00",536592,22890,,1,20.38,20.38
"2010-12-01 17:06:00",536592,22895,,5,5.91,29.55
"2010-12-01 17:06:00",536592,22897,,1,2.98,2.98
"2010-12-01 17:06:00",536592,22898,,2,4.21,8.42
"2010-12-01 17:06:00",536592,22900,,1,5.91,5.91
"2010-12-01 17:06:00",536592,22904,,1,5.91,5.91
"2010-12-01 17:06:00",536592,22906,,1,3.36,3.36
"2010-12-01 17:06:00",536592,22909,,7,1.66,11.62
"2010-12-01 17:06:00",536592,22910,,10,5.91,59.10
"2010-12-01 17:06:00",536592,22915,,1,5.06,5.06
"2010-12-01 17:06:00",536592,22916,,1,1.66,1.66
"2010-12-01 17:06:00",536592,22917,,1,1.66,1.66
"2010-12-01 17:06:00",536592,22918,,1,1.66,1.66
"2010-12-01 17:06:00",536592,22919,,1,1.66,1.66
"2010-12-01 17:06:00",536592,22920,,1,1.66,1.66
"2010-12-01 17:06:00",536592,22921,,1,1.66,1.66
"2010-12-01 17:06:00",536592,22940,,3,8.47,25.41
"2010-12-01 17:06:00",536592,22941,,4,16.98,67.92
"2010-12-01 17:06:00",536592,22944,,1,16.13,16.13
"2010-12-01 17:06:00",536592,22945,,2,11.02,22.04
"2010-12-01 17:06:00",536592,22946,,1,34.00,34.00
"2010-12-01 17:06:00",536592,22947,,1,34.00,34.00
"2010-12-01 17:06:00",536592,22948,,2,6.77,13.54
"2010-12-01 17:06:00",536592,22951,,2,1.28,2.56
"2010-12-01 17:06:00",536592,22952,,7,1.28,8.96
"2010-12-01 17:06:00",536592,22961,,1,3.36,3.36
"2010-12-01 17:06:00",536592,22968,,3,20.38,61.14
"2010-12-01 17:06:00",536592,22969,,9,3.36,30.24
"2010-12-01 17:06:00",536592,22972,,1,3.36,3.36
"2010-12-01 17:06:00",536592,22973,,1,3.36,3.36
"2010-12-01 17:06:00",536592,22974,,1,3.36,3.36
"2010-12-01 17:06:00",536592,22975,,2,2.51,5.02
"2010-12-01 17:06:00",536592,22976,,2,2.51,5.02
"2010-12-01 17:06:00",536592,22977,,1,2.51,2.51
"2010-12-01 17:06:00",536592,22988,,7,2.51,17.57
"2010-12-01 17:06:00",536592,35095A,,1,0.84,0.84
"2010-12-01 17:06:00",536592,35471D,,1,2.51,2.51
"2010-12-01 17:06:00",536592,35598B,,1,6.77,6.77
"2010-12-01 17:06:00",536592,35599D,,1,5.91,5.91
"2010-12-01 17:06:00",536592,35637A,,1,19.53,19.53
"2010-12-01 17:06:00",536592,35916B,,1,1.66,1.66
"2010-12-01 17:06:00",536592,35916C,,1,1.66,1.66
"2010-12-01 17:06:00",536592,35957,,5,1.66,8.30
"2010-12-01 17:06:00",536592,35961,,4,1.66,6.64
"2010-12-01 17:06:00",536592,35964,,1,1.66,1.66
"2010-12-01 17:06:00",536592,35965,,4,3.36,13.44
"2010-12-01 17:06:00",536592,35967,,3,1.66,4.98
"2010-12-01 17:06:00",536592,37370,,1,16.13,16.13
"2010-12-01 17:06:00",536592,37444C,,1,5.91,5.91
"2010-12-01 17:06:00",536592,37446,,1,3.36,3.36
"2010-12-01 17:06:00",536592,37450,,1,5.91,5.91
"2010-12-01 17:06:00",536592,37491A,,1,3.36,3.36
"2010-12-01 17:06:00",536592,46775D,,1,11.02,11.02
"2010-12-01 17:06:00",536592,46776B,,1,4.21,4.21
"2010-12-01 17:06:00",536592,47563A,,1,5.91,5.91
"2010-12-01 17:06:00",536592,47566B,,1,8.47,8.47
"2010-12-01 17:06:00",536592,47567B,,1,12.72,12.72
"2010-12-01 17:06:00",536592,47590A,,1,11.02,11.02
"2010-12-01 17:06:00",536592,47590B,,1,11.02,11.02
"2010-12-01 17:06:00",536592,47591B,,22,1.66,36.52
"2010-12-01 17:06:00",536592,47591D,,3,4.21,12.63
"2010-12-01 17:06:00",536592,47593B,,3,0.85,2.55
"2010-12-01 17:06:00",536592,47594A,,1,4.21,4.21
"2010-12-01 17:06:00",536592,47599A,,1,4.21,4.21
"2010-12-01 17:06:00",536592,48111,,1,14.43,14.43
"2010-12-01 17:06:00",536592,48138,,1,14.43,14.43
"2010-12-01 17:06:00",536592,48187,,1,14.43,14.43
"2010-12-01 17:06:00",536592,48194,,1,14.43,14.43
"2010-12-01 17:06:00",536592,51014A,,1,1.66,1.66
"2010-12-01 17:06:00",536592,51014C,,1,1.66,1.66
"2010-12-01 17:06:00",536592,70006,,2,3.36,6.72
"2010-12-01 17:06:00",536592,70007,,1,3.36,3.36
"2010-12-01 17:06:00",536592,71477,,1,6.77,6.77
"2010-12-01 17:06:00",536592,71496A,,2,1.49,2.98
"2010-12-01 17:06:00",536592,72134,,1,1.66,1.66
"2010-12-01 17:06:00",536592,72741,,3,2.82,8.46
"2010-12-01 17:06:00",536592,72807A,,1,8.47,8.47
"2010-12-01 17:06:00",536592,72816,,5,2.51,12.55
"2010-12-01 17:06:00",536592,72817,,1,1.66,1.66
"2010-12-01 17:06:00",536592,79067,,1,8.47,8.47
"2010-12-01 17:06:00",536592,79302M,,1,5.91,5.91
"2010-12-01 17:06:00",536592,79321,,2,10.17,20.34
"2010-12-01 17:06:00",536592,82551,,2,2.51,5.02
"2010-12-01 17:06:00",536592,82552,,1,2.51,2.51
"2010-12-01 17:06:00",536592,82578,,1,1.28,1.28
"2010-12-01 17:06:00",536592,82580,,3,1.28,3.84
"2010-12-01 17:06:00",536592,82582,,1,4.21,4.21
"2010-12-01 17:06:00",536592,82599,,2,4.21,8.42
"2010-12-01 17:06:00",536592,82613B,,1,2.51,2.51
"2010-12-01 17:06:00",536592,82613C,,1,2.51,2.51
"2010-12-01 17:06:00",536592,82613D,,3,2.51,7.53
"2010-12-01 17:06:00",536592,82616C,,1,2.51,2.51
"2010-12-01 17:06:00",536592,84029E,,1,7.62,7.62
"2010-12-01 17:06:00",536592,84029G,,2,7.62,15.24
"2010-12-01 17:06:00",536592,84031B,,1,4.21,4.21
"2010-12-01 17:06:00",536592,84032A,,8,3.36,26.88
"2010-12-01 17:06:00",536592,84032B,,1,3.36,3.36
"2010-12-01 17:06:00",536592,84086C,,1,4.21,4.21
"2010-12-01 17:06:00",536592,84279P,,1,8.47,8.47
"2010-12-01 17:06:00",536592,84347,,1,5.06,5.06
"2010-12-01 17:06:00",536592,84375,,1,4.21,4.21
"2010-12-01 17:06:00",536592,84378,,1,2.51,2.51
"2010-12-01 17:06:00",536592,84380,,1,2.51,2.51
"2010-12-01 17:06:00",536592,84459B,,1,3.36,3.36
"2010-12-01 17:06:00",536592,84509A,,2,7.62,15.24
"2010-12-01 17:06:00",536592,84510A,,2,2.51,5.02
"2010-12-01 17:06:00",536592,84520B,,2,1.66,3.32
"2010-12-01 17:06:00",536592,84536A,,1,0.85,0.85
"2010-12-01 17:06:00",536592,84536B,,1,0.85,0.85
"2010-12-01 17:06:00",536592,84559A,,1,1.69,1.69
"2010-12-01 17:06:00",536592,84559B,,1,1.69,1.69
"2010-12-01 17:06:00",536592,84580,,2,4.21,8.42
"2010-12-01 17:06:00",536592,84596J,,1,2.51,2.51
"2010-12-01 17:06:00",536592,84609,,1,16.98,16.98
"2010-12-01 17:06:00",536592,84659A,,3,2.51,7.53
"2010-12-01 17:06:00",536592,84663A,,1,5.91,5.91
"2010-12-01 17:06:00",536592,84692,,3,0.85,2.55
"2010-12-01 17:06:00",536592,84754,,1,2.51,2.51
"2010-12-01 17:06:00",536592,84755,,4,1.27,5.08
"2010-12-01 17:06:00",536592,84828,,2,2.51,5.02
"2010-12-01 17:06:00",536592,84832,,1,1.66,1.66
"2010-12-01 17:06:00",536592,84856L,,1,11.87,11.87
"2010-12-01 17:06:00",536592,84879,,8,3.19,25.52
"2010-12-01 17:06:00",536592,84912B,,1,3.36,3.36
"2010-12-01 17:06:00",536592,84913B,,2,3.36,6.72
"2010-12-01 17:06:00",536592,84915,,2,4.21,8.42
"2010-12-01 17:06:00",536592,84923,,1,4.21,4.21
"2010-12-01 17:06:00",536592,84946,,28,2.51,70.28
"2010-12-01 17:06:00",536592,84950,,18,0.99,17.82
"2010-12-01 17:06:00",536592,84969,,1,8.47,8.47
"2010-12-01 17:06:00",536592,84970L,,3,2.13,6.39
"2010-12-01 17:06:00",536592,84970S,,1,2.13,2.13
"2010-12-01 17:06:00",536592,84971S,,3,1.66,4.98
"2010-12-01 17:06:00",536592,84976,,1,3.36,3.36
"2010-12-01 17:06:00",536592,84988,,5,2.98,14.90
"2010-12-01 17:06:00",536592,84992,,1,1.28,1.28
"2010-12-01 17:06:00",536592,85008,,1,10.17,10.17
"2010-12-01 17:06:00",536592,85015,,2,2.51,5.02
"2010-12-01 17:06:00",536592,85017A,,1,0.85,0.85
"2010-12-01 17:06:00",536592,85017B,,1,0.85,0.85
"2010-12-01 17:06:00",536592,85032D,,4,1.66,6.64
"2010-12-01 17:06:00",536592,85040B,,2,3.36,6.72
"2010-12-01 17:06:00",536592,85048,,1,16.98,16.98
"2010-12-01 17:06:00",536592,85049A,,3,2.51,7.53
"2010-12-01 17:06:00",536592,85049E,,5,2.51,12.55
"2010-12-01 17:06:00",536592,85049G,,1,2.51,2.51
"2010-12-01 17:06:00",536592,85053,,1,4.21,4.21
"2010-12-01 17:06:00",536592,85064,,1,11.02,11.02
"2010-12-01 17:06:00",536592,85099B,,1,4.21,4.21
"2010-12-01 17:06:00",536592,85099F,,1,4.21,4.21
"2010-12-01 17:06:00",536592,85114A,,4,3.36,13.44
"2010-12-01 17:06:00",536592,85114B,,1,3.36,3.36
"2010-12-01 17:06:00",536592,85114C,,2,3.36,6.72
"2010-12-01 17:06:00",536592,85116,,1,1.66,1.66
"2010-12-01 17:06:00",536592,85123A,,9,5.91,53.19
"2010-12-01 17:06:00",536592,85131B,,1,0.85,0.85
"2010-12-01 17:06:00",536592,85131D,,1,0.85,0.85
"2010-12-01 17:06:00",536592,85132A,,1,8.47,8.47
"2010-12-01 17:06:00",536592,85135B,,1,8.47,8.47
"2010-12-01 17:06:00",536592,85136A,,2,8.47,16.94
"2010-12-01 17:06:00",536592,85136C,,1,8.47,8.47
"2010-12-01 17:06:00",536592,85150,,1,5.06,5.06
"2010-12-01 17:06:00",536592,85170D,,1,4.21,4.21
"2010-12-01 17:06:00",536592,85199L,,1,1.28,1.28
"2010-12-01 17:06:00",536592,85212,,4,1.66,6.64
"2010-12-01 17:06:00",536592,85227,,2,1.66,3.32
"2010-12-01 17:06:00",536592,85231B,,1,1.66,1.66
"2010-12-01 17:06:00",536592,85232B,,1,4.95,4.95
"2010-12-01 17:06:00",536592,85232D,,1,10.17,10.17
"2010-12-01 17:06:00",536592,90013B,,1,4.24,4.24
"2010-12-01 17:06:00",536592,90018B,,1,4.24,4.24
"2010-12-01 17:06:00",536592,90019B,,1,5.51,5.51
"2010-12-01 17:06:00",536592,90024C,,1,8.49,8.49
"2010-12-01 17:06:00",536592,90036F,,1,8.07,8.07
"2010-12-01 17:06:00",536592,90040B,,1,3.81,3.81
"2010-12-01 17:06:00",536592,90051,,1,7.22,7.22
"2010-12-01 17:06:00",536592,90054,,1,2.54,2.54
"2010-12-01 17:06:00",536592,90077,,1,2.96,2.96
"2010-12-01 17:06:00",536592,90124B,,1,10.17,10.17
